WEO_Country_Group_Code,WEO_Subject_Code,Country_Group_Name,Subject_Descriptor,Subject_Notes,Units,Scale,Country_Series-specific_Notes,Estimates_Start_After,Year,Value,version,_rescued_data
110,GGXCNL_NGDP,Advanced economies,General government net lending/borrowing,"Net lending (+)/ borrowing (-) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (-) is also equal to net acquisition of financial assets minus net incurrence of liabilities.",Percent of GDP,null,null,null,1985,null,2023-10-01,null
110,GGSB_NPGDP,Advanced economies,General government structural balance,null,Percent of potential GDP,null,null,null,1985,null,2023-10-01,null
110,GGXONLB_NGDP,Advanced economies,General government primary net lending/borrowing,Primary net lending/borrowing is net lending (+)/borrowing (-) plus net interest payable/paid (interest expense minus interest revenue).,Percent of GDP,null,null,null,1985,null,2023-10-01,null
110,GGXWDN_NGDP,Advanced economies,General government net debt,"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,null,null,null,1985,null,2023-10-01,null
110,GGXWDG_NGDP,Advanced economies,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,null,null,null,1985,null,2023-10-01,null
110,BCA,Advanced economies,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.",U.S. dollars,Billions,null,null,1985,-54.616,2023-10-01,null
110,BCA_NGDPD,Advanced economies,Current account balance,null,Percent of GDP,null,null,null,1985,-0.559,2023-10-01,null
110,BM,Advanced economies,Imports of goods and services,null,U.S. dollars,Billions,null,null,1985,null,2023-10-01,null
110,BX,Advanced economies,Exports of goods and services,null,U.S. dollars,Billions,null,null,1985,null,2023-10-01,null
110,BF,Advanced economies,Financial account balance,null,U.S. dollars,Billions,null,null,1985,-38.271,2023-10-01,null
110,BFD,Advanced economies,"Direct investment, net",null,U.S. dollars,Billions,null,null,1985,23.362,2023-10-01,null
110,BFP,Advanced economies,"Portfolio investment, net",null,U.S. dollars,Billions,null,null,1985,-20.667,2023-10-01,null
110,BFF,Advanced economies,"Financial derivatives, net",null,U.S. dollars,Billions,null,null,1985,null,2023-10-01,null
110,BFO,Advanced economies,"Other investment, net",null,U.S. dollars,Billions,null,null,1985,-53.029,2023-10-01,null
110,BFRA,Advanced economies,Change in reserves,null,U.S. dollars,Billions,null,null,1985,19.115,2023-10-01,null
110,D,Advanced economies,"External debt, total",null,U.S. dollars,Billions,null,null,1985,null,2023-10-01,null
110,D_NGDPD,Advanced economies,"External debt, total",null,Percent of GDP,null,null,null,1985,null,2023-10-01,null
110,D_BX,Advanced economies,"External debt, total",null,Percent of exports of goods and services,null,null,null,1985,null,2023-10-01,null
110,DS,Advanced economies,"External debt, total debt service",null,U.S. dollars,Billions,null,null,1985,null,2023-10-01,null
110,DS_NGDPD,Advanced economies,"External debt, total debt service",null,Percent of GDP,null,null,null,1985,null,2023-10-01,null
110,DS_BX,Advanced economies,"External debt, total debt service",null,Percent of exports of goods and services,null,null,null,1985,null,2023-10-01,null
110,DSI,Advanced economies,"External debt, total debt service, interest",null,U.S. dollars,Billions,null,null,1985,null,2023-10-01,null
110,DSI_NGDPD,Advanced economies,"External debt, total debt service, interest",null,Percent of GDP,null,null,null,1985,null,2023-10-01,null
110,DSI_BX,Advanced economies,"External debt, total debt service, interest",null,Percent of exports of goods and services,null,null,null,1985,null,2023-10-01,null
110,DSP,Advanced economies,"External debt, total debt service, amortization",null,U.S. dollars,Billions,null,null,1985,null,2023-10-01,null
110,DSP_NGDPD,Advanced economies,"External debt, total debt service, amortization",null,Percent of GDP,null,null,null,1985,null,2023-10-01,null
110,DSP_BX,Advanced economies,"External debt, total debt service, amortization",null,Percent of exports of goods and services,null,null,null,1985,null,2023-10-01,null
110,PALLFNFW,Advanced economies,Commodity Price Index includes both Fuel and Non-Fuel Price Indices,null,"Index, 2016=100",null,null,null,1985,null,2023-10-01,null
110,PNFUELW,Advanced economies,Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices,null,"Index, 2016=100",null,null,null,1985,null,2023-10-01,null
110,PINDUW,Advanced economies,Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices,null,"Index, 2016=100",null,null,null,1985,null,2023-10-01,null
110,POILAPSP,Advanced economies,"Crude Oil (petroleum), simple average of three spot prices; Dated Brent, West Texas Intermediate, and the Dubai Fateh, US$ per barrel","The APSP denotes an equally weighted average of three crude oil spot prices—West Texas Intermediate (“WTI”), Dated Brent (“Brent”), and Dubai Fateh (“Dubai”). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the “headline” oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.",U.S. dollars,Units,null,null,1985,null,2023-10-01,null
110,POILBRE,Advanced economies,"Crude Oil (petroleum),  Dated Brent, light blend 38 API, fob U.K., US$ per barrel",null,U.S. dollars,Units,null,null,1985,null,2023-10-01,null
110,POILDUB,Advanced economies,"Oil; Dubai, medium, Fateh 32 API, fob Dubai Crude Oil (petroleum), Dubai Fateh Fateh 32 API, US$ per barrel",null,U.S. dollars,Units,null,null,1985,null,2023-10-01,null
110,POILWTI,Advanced economies,"Crude Oil (petroleum), West Texas Intermediate 40 API, Midland Texas, US$ per barrel",null,U.S. dollars,Units,null,null,1985,null,2023-10-01,null
110,PNRGW,Advanced economies,"Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices",null,"Index, 2016=100",null,null,null,1985,null,2023-10-01,null
110,POILAPSPW,Advanced economies,"Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh","The APSP denotes an equally weighted average of three crude oil spot prices—West Texas Intermediate (“WTI”), Dated Brent (“Brent”), and Dubai Fateh (“Dubai”). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the “headline” oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.","Index, 2016=100",null,null,null,1985,null,2023-10-01,null
110,PNGASW,Advanced economies,"Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices",null,"Index, 2016=100",null,null,null,1985,null,2023-10-01,null
110,PNGASEU,Advanced economies,"Natural Gas, Russian Natural Gas border price in Germany, US$ per million metric British thermal units of gas",null,U.S. dollars,Units,null,null,1985,null,2023-10-01,null
110,PNGASJP,Advanced economies,"Natural Gas, Indonesian Liquified Natural Gas in Japan, US$ per million metric British thermal units of liquid",null,U.S. dollars,Units,null,null,1985,null,2023-10-01,null
110,PNGASUS,Advanced economies,"Natural Gas, Natural Gas spot price at the Henry Hub terminal in Louisiana, US$ per million metric British thermal units of gas",null,U.S. dollars,Units,null,null,1985,null,2023-10-01,null
110,PCOALW,Advanced economies,Commodity Coal Price Index includes Australian and South African Coal,null,"Index, 2016=100",null,null,null,1985,null,2023-10-01,null
110,PCOALAU,Advanced economies,"Coal, Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla, US$ per metric tonne",null,U.S. dollars,Units,null,null,1985,null,2023-10-01,null
110,PCOALSA,Advanced economies,"Coal, South African export price, US$ per metric tonne",null,U.S. dollars,Units,null,null,1985,null,2023-10-01,null
110,PFANDBW,Advanced economies,Commodity Food and Beverage Price Index includes Food and Beverage Price Indices,null,"Index, 2016=100",null,null,null,1985,null,2023-10-01,null
110,PFOODW,Advanced economies,"Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices",null,"Index, 2016=100",null,null,null,1985,null,2023-10-01,null
110,PCEREW,Advanced economies,"Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley",null,"Index, 2016=100",null,null,null,1985,null,2023-10-01,null
110,PWHEAMT,Advanced economies,"Wheat, No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico, US$ per metric tonne",null,U.S. dollars,Units,null,null,1985,null,2023-10-01,null
110,PMAIZMT,Advanced economies,"Maize (corn), U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price, US$ per metric tonne",null,U.S. dollars,Units,null,null,1985,null,2023-10-01,null
110,PRICENPQ,Advanced economies,"Rice, 5 percent broken milled white rice, Thailand nominal price quote, US$ per metric tonne",null,U.S. dollars,Units,null,null,1985,null,2023-10-01,null
110,PBARL,Advanced economies,"Barley, Canadian no.1 Western Barley, spot price, US$ per metric tonne",null,U.S. dollars,Units,null,null,1985,null,2023-10-01,null
110,PVOILW,Advanced economies,"Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices",null,"Index, 2016=100",null,null,null,1985,null,2023-10-01,null
110,PSOYB,Advanced economies,"Soybeans, U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par, US$ per metric tonne",null,U.S. dollars,Units,null,null,1985,null,2023-10-01,null
110,PSMEA,Advanced economies,"Soybean Meal, Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein, US$ per metric tonne",null,U.S. dollars,Units,null,null,1985,null,2023-10-01,null
110,PSOIL,Advanced economies,"Soybean Oil, Chicago Soybean Oil Futures (first contract forward) exchange approved grades, US$ per metric tonne",null,U.S. dollars,Units,null,null,1985,null,2023-10-01,null
110,PROIL,Advanced economies,"Rapeseed oil, crude, FOB Rotterdam, US$ per metric ton",null,U.S. dollars,Units,null,null,1985,null,2023-10-01,null
110,PPOIL,Advanced economies,"Palm oil, Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA, US$ per metric tonne",null,U.S. dollars,Units,null,null,1985,null,2023-10-01,null
110,PSUNO,Advanced economies,"Sunflower Oil, US export price from Gulf of Mexico, US$ per metric tonne",null,U.S. dollars,Units,null,null,1985,null,2023-10-01,null
110,POLVOIL,Advanced economies,"Olive Oil, extra virgin less than 1% free fatty acid, ex-tanker price U.K., US$ per metric tonne",null,U.S. dollars,Units,null,null,1985,null,2023-10-01,null
110,PFISH,Advanced economies,"Fishmeal, Peru Fish meal/pellets 65% protein, CIF, US$ per metric tonne",null,U.S. dollars,Units,null,null,1985,null,2023-10-01,null
